Datetime,SP500,DOW30,NASDAQ,SSE,SZI,KOSPI,DAX30,CAC40
2013/12/30,1841.07 ,16504.29 ,4154.20 ,2097.53 ,7999.30 ,2011.34 ,9552.16 ,4275.71 
2013/12/31,1848.36 ,16576.66 ,4176.59 ,2115.98 ,8121.79 ,2011.34 ,9552.16 ,4295.95 
2014/1/2,1831.98 ,16441.35 ,4143.07 ,2109.39 ,8114.39 ,1967.19 ,9400.04 ,4227.28 
2014/1/3,1831.37 ,16469.99 ,4131.91 ,2083.14 ,8028.33 ,1946.14 ,9435.15 ,4247.65 
2014/1/6,1826.77 ,16425.10 ,4113.68 ,2045.71 ,7818.46 ,1953.28 ,9428.00 ,4227.54 
2014/1/7,1837.88 ,16530.94 ,4153.18 ,2047.32 ,7806.31 ,1959.44 ,9506.20 ,4262.68 
2014/1/8,1837.49 ,16462.74 ,4165.61 ,2044.34 ,7802.14 ,1958.96 ,9497.84 ,4260.96 
2014/1/9,1838.13 ,16444.76 ,4156.19 ,2027.62 ,7746.74 ,1946.11 ,9421.61 ,4225.14 
2014/1/10,1842.37 ,16437.05 ,4174.67 ,2013.30 ,7648.04 ,1938.54 ,9473.24 ,4250.60 
2014/1/13,1819.20 ,16257.94 ,4113.30 ,2009.56 ,7572.56 ,1948.92 ,9510.17 ,4263.27 
2014/1/14,1838.88 ,16373.86 ,4183.02 ,2026.84 ,7665.77 ,1946.07 ,9540.51 ,4274.20 
2014/1/15,1848.38 ,16481.94 ,4214.88 ,2023.35 ,7668.80 ,1953.28 ,9733.81 ,4332.07 
2014/1/16,1845.89 ,16417.01 ,4218.69 ,2023.70 ,7667.22 ,1957.32 ,9717.71 ,4319.27 
2014/1/17,1838.70 ,16458.56 ,4197.58 ,2004.95 ,7544.56 ,1944.48 ,9742.96 ,4327.50 
2014/1/21,1843.80 ,16414.44 ,4225.76 ,2008.31 ,7593.43 ,1963.89 ,9730.12 ,4323.87 
2014/1/22,1844.86 ,16373.34 ,4243.00 ,2051.75 ,7820.45 ,1970.42 ,9720.11 ,4324.98 
2014/1/23,1828.46 ,16197.35 ,4218.88 ,2042.18 ,7788.47 ,1947.59 ,9631.04 ,4280.96 
2014/1/24,1790.29 ,15879.11 ,4128.17 ,2054.39 ,7855.14 ,1940.56 ,9392.02 ,4161.47 
2014/1/27,1781.56 ,15837.88 ,4083.61 ,2033.30 ,7752.54 ,1910.34 ,9349.22 ,4144.56 
2014/1/28,1792.50 ,15928.56 ,4097.96 ,2038.51 ,7740.75 ,1916.93 ,9406.91 ,4185.29 
2014/1/29,1774.20 ,15738.79 ,4051.43 ,2049.91 ,7707.59 ,1941.15 ,9336.73 ,4156.98 
2014/1/30,1794.19 ,15848.61 ,4123.13 ,2033.08 ,7572.63 ,1941.15 ,9373.48 ,4180.02 
2014/1/31,1782.59 ,15698.85 ,4103.88 ,2033.08 ,7572.63 ,1941.15 ,9306.48 ,4165.72 
2014/2/3,1741.89 ,15372.80 ,3996.96 ,2033.08 ,7572.63 ,1919.96 ,9186.52 ,4107.75 
2014/2/4,1755.20 ,15445.24 ,4031.52 ,2033.08 ,7572.63 ,1886.85 ,9127.91 ,4117.45 
2014/2/5,1751.64 ,15440.23 ,4011.55 ,2033.08 ,7572.63 ,1891.32 ,9116.32 ,4117.79 
2014/2/6,1773.43 ,15628.53 ,4057.12 ,2033.08 ,7572.63 ,1907.89 ,9256.58 ,4188.10 
2014/2/7,1797.02 ,15794.08 ,4125.86 ,2044.50 ,7616.57 ,1922.50 ,9301.92 ,4228.18 
2014/2/10,1799.84 ,15801.79 ,4148.17 ,2086.07 ,7812.16 ,1923.30 ,9289.86 ,4237.13 
2014/2/11,1819.75 ,15994.77 ,4191.05 ,2103.67 ,7838.12 ,1932.06 ,9478.77 ,4283.32 
2014/2/12,1819.26 ,15963.94 ,4201.29 ,2109.96 ,7902.08 ,1935.84 ,9540.00 ,4305.50 
2014/2/13,1829.83 ,16027.59 ,4240.67 ,2098.40 ,7857.11 ,1926.96 ,9596.77 ,4312.80 
2014/2/14,1838.63 ,16154.39 ,4244.02 ,2115.85 ,7883.75 ,1940.28 ,9662.40 ,4340.14 
2014/2/18,1840.76 ,16130.40 ,4272.78 ,2119.07 ,7832.47 ,1946.91 ,9659.78 ,4330.71 
2014/2/19,1828.75 ,16040.56 ,4237.95 ,2142.55 ,7953.94 ,1942.93 ,9660.05 ,4341.10 
2014/2/20,1839.78 ,16133.23 ,4267.55 ,2138.78 ,7842.12 ,1930.57 ,9618.85 ,4355.49 
2014/2/21,1836.25 ,16103.30 ,4263.41 ,2113.69 ,7750.56 ,1957.83 ,9656.95 ,4381.06 
2014/2/24,1847.61 ,16207.14 ,4292.97 ,2076.69 ,7542.53 ,1949.05 ,9708.94 ,4419.13 
2014/2/25,1845.12 ,16179.66 ,4287.59 ,2034.22 ,7303.94 ,1964.86 ,9699.35 ,4414.55 
2014/2/26,1845.16 ,16198.41 ,4292.06 ,2041.25 ,7319.61 ,1970.77 ,9661.73 ,4396.91 
2014/2/27,1854.29 ,16272.65 ,4318.93 ,2047.35 ,7188.74 ,1978.43 ,9588.33 ,4396.39 
2014/2/28,1859.45 ,16321.71 ,4308.12 ,2056.30 ,7365.93 ,1979.99 ,9692.08 ,4408.08 
2014/3/3,1845.73 ,16168.03 ,4277.30 ,2075.23 ,7391.91 ,1964.69 ,9358.89 ,4290.87 
2014/3/4,1873.91 ,16395.88 ,4351.97 ,2071.47 ,7347.11 ,1954.11 ,9589.15 ,4395.90 
2014/3/5,1873.81 ,16360.18 ,4357.97 ,2053.08 ,7298.13 ,1971.24 ,9542.02 ,4391.25 
2014/3/6,1877.03 ,16421.89 ,4352.13 ,2059.58 ,7352.03 ,1975.62 ,9542.87 ,4417.04 
2014/3/7,1878.04 ,16452.72 ,4336.22 ,2057.91 ,7328.48 ,1974.68 ,9350.75 ,4366.42 
2014/3/10,1877.17 ,16418.68 ,4334.45 ,1999.06 ,7118.44 ,1954.42 ,9265.50 ,4370.84 
2014/3/11,1867.63 ,16351.25 ,4307.19 ,2001.16 ,7212.57 ,1963.87 ,9307.79 ,4349.72 
2014/3/12,1868.20 ,16340.08 ,4323.33 ,1997.69 ,7217.02 ,1932.54 ,9188.69 ,4306.26 
2014/3/13,1846.34 ,16108.89 ,4260.42 ,2019.11 ,7319.29 ,1934.38 ,9017.79 ,4250.51 
2014/3/14,1841.13 ,16065.67 ,4245.40 ,2004.34 ,7239.06 ,1919.90 ,9056.41 ,4216.37 
2014/3/17,1858.83 ,16247.22 ,4279.95 ,2023.67 ,7340.62 ,1927.53 ,9180.89 ,4271.96 
2014/3/18,1872.25 ,16336.19 ,4333.31 ,2025.20 ,7273.95 ,1940.21 ,9242.55 ,4313.26 
2014/3/19,1860.77 ,16222.17 ,4307.60 ,2021.73 ,7150.12 ,1937.68 ,9277.05 ,4308.06 
2014/3/20,1872.01 ,16331.05 ,4319.29 ,1993.48 ,6998.19 ,1919.52 ,9296.12 ,4327.91 
2014/3/21,1866.52 ,16302.77 ,4276.79 ,2047.62 ,7241.57 ,1934.94 ,9342.94 ,4335.28 
2014/3/24,1857.44 ,16276.69 ,4226.39 ,2066.28 ,7273.76 ,1945.55 ,9188.77 ,4276.34 
2014/3/25,1865.62 ,16367.88 ,4234.27 ,2067.31 ,7252.35 ,1941.25 ,9338.40 ,4344.12 
2014/3/26,1852.56 ,16268.99 ,4173.58 ,2063.67 ,7244.19 ,1964.31 ,9448.58 ,4385.15 
2014/3/27,1849.04 ,16264.23 ,4151.23 ,2046.59 ,7173.02 ,1977.97 ,9451.21 ,4379.06 
2014/3/28,1857.62 ,16323.06 ,4155.76 ,2041.71 ,7165.57 ,1981.00 ,9587.19 ,4411.26 
2014/3/31,1872.34 ,16457.66 ,4198.99 ,2033.31 ,7189.58 ,1985.61 ,9555.91 ,4391.50 
2014/4/1,1885.52 ,16532.61 ,4268.04 ,2047.46 ,7281.11 ,1991.98 ,9603.71 ,4426.72 
2014/4/2,1890.90 ,16573.00 ,4276.46 ,2058.99 ,7333.59 ,1997.25 ,9623.36 ,4430.86 
2014/4/3,1888.77 ,16572.55 ,4237.74 ,2043.70 ,7298.00 ,1993.70 ,9628.82 ,4449.33 
2014/4/4,1865.09 ,16412.71 ,4127.73 ,2058.83 ,7367.80 ,1988.09 ,9695.77 ,4484.55 
2014/4/7,1845.04 ,16245.87 ,4079.75 ,2058.83 ,7367.80 ,1989.70 ,9510.85 ,4436.08 
2014/4/8,1851.96 ,16256.14 ,4112.99 ,2098.28 ,7508.66 ,1993.03 ,9490.79 ,4424.83 
2014/4/9,1872.18 ,16437.18 ,4183.90 ,2105.24 ,7511.25 ,1998.95 ,9506.35 ,4442.68 
2014/4/10,1833.08 ,16170.22 ,4054.11 ,2134.30 ,7563.20 ,2008.61 ,9454.54 ,4413.49 
2014/4/11,1815.69 ,16026.75 ,3999.73 ,2130.54 ,7586.82 ,1997.44 ,9315.29 ,4365.86 
2014/4/14,1830.61 ,16173.24 ,4022.69 ,2131.54 ,7583.28 ,1997.02 ,9339.17 ,4384.56 
2014/4/15,1842.98 ,16262.56 ,4034.16 ,2101.60 ,7449.70 ,1992.27 ,9173.71 ,4345.35 
2014/4/16,1862.31 ,16424.85 ,4086.23 ,2105.12 ,7468.46 ,1992.21 ,9317.82 ,4405.66 
2014/4/17,1864.85 ,16408.54 ,4095.52 ,2098.88 ,7451.04 ,1992.05 ,9409.71 ,4431.81 
2014/4/22,1879.55 ,16514.37 ,4161.46 ,2072.83 ,7391.22 ,2004.22 ,9600.09 ,4484.21 
2014/4/23,1875.39 ,16501.65 ,4126.97 ,2067.38 ,7434.73 ,2000.37 ,9544.19 ,4451.08 
2014/4/24,1878.61 ,16501.65 ,4148.34 ,2057.03 ,7419.44 ,1998.34 ,9548.68 ,4479.54 
2014/4/25,1863.40 ,16361.46 ,4075.56 ,2036.52 ,7323.65 ,1971.66 ,9401.55 ,4443.63 
2014/4/28,1869.43 ,16448.74 ,4074.40 ,2003.49 ,7240.46 ,1969.26 ,9446.36 ,4460.53 
2014/4/29,1878.33 ,16535.37 ,4103.54 ,2020.34 ,7339.86 ,1964.77 ,9584.12 ,4497.68 
2014/4/30,1883.95 ,16580.84 ,4114.56 ,2026.36 ,7312.86 ,1961.79 ,9603.23 ,4487.39 
2014/5/1,1883.68 ,16558.87 ,4127.45 ,2026.36 ,7312.86 ,1961.79 ,9603.23 ,4487.39 
2014/5/2,1881.14 ,16512.89 ,4123.90 ,2026.36 ,7312.86 ,1959.44 ,9556.02 ,4458.17 
2014/5/6,1867.72 ,16401.02 ,4080.76 ,2028.04 ,7311.89 ,1959.44 ,9467.53 ,4428.07 
2014/5/7,1878.21 ,16518.54 ,4067.67 ,2010.08 ,7234.69 ,1939.88 ,9521.30 ,4446.44 
2014/5/8,1875.63 ,16550.97 ,4051.50 ,2015.27 ,7169.98 ,1950.60 ,9607.40 ,4507.24 
2014/5/9,1878.48 ,16583.34 ,4071.87 ,2011.13 ,7162.44 ,1956.55 ,9581.45 ,4477.28 
2014/5/12,1896.65 ,16695.47 ,4143.86 ,2052.87 ,7318.14 ,1964.94 ,9702.46 ,4493.65 
2014/5/13,1897.45 ,16715.44 ,4130.17 ,2050.73 ,7310.31 ,1982.93 ,9754.43 ,4505.02 
2014/5/14,1888.53 ,16613.97 ,4100.63 ,2047.91 ,7325.52 ,2010.83 ,9754.39 ,4501.04 
2014/5/15,1870.85 ,16446.81 ,4069.29 ,2024.97 ,7213.77 ,2010.20 ,9656.05 ,4444.93 
2014/5/16,1877.86 ,16491.31 ,4090.59 ,2026.50 ,7242.17 ,2013.44 ,9629.10 ,4456.28 
2014/5/19,1885.08 ,16511.86 ,4125.81 ,2005.18 ,7151.49 ,2015.14 ,9659.39 ,4469.76 
2014/5/20,1872.83 ,16374.31 ,4096.89 ,2008.12 ,7151.18 ,2011.26 ,9639.08 ,4452.35 
2014/5/21,1888.03 ,16533.06 ,4131.54 ,2024.95 ,7204.65 ,2008.33 ,9697.87 ,4469.03 
2014/5/22,1892.49 ,16543.08 ,4154.34 ,2021.29 ,7183.68 ,2015.59 ,9720.91 ,4478.21 
2014/5/23,1900.53 ,16606.27 ,4185.81 ,2034.57 ,7240.92 ,2017.17 ,9768.01 ,4493.15 
2014/5/27,1911.91 ,16675.50 ,4237.07 ,2034.57 ,7260.12 ,1997.63 ,9940.82 ,4529.75 
2014/5/28,1909.78 ,16633.18 ,4225.08 ,2050.23 ,7380.69 ,2017.06 ,9939.17 ,4531.63 
2014/5/29,1920.03 ,16698.74 ,4247.95 ,2040.60 ,7341.56 ,2012.26 ,9938.90 ,4530.51 
2014/5/30,1923.57 ,16717.17 ,4242.62 ,2039.21 ,7364.83 ,1994.96 ,9943.27 ,4519.57 
2014/6/2,1924.97 ,16743.63 ,4237.20 ,2039.21 ,7364.83 ,2002.00 ,9950.12 ,4515.89 
2014/6/3,1924.24 ,16722.34 ,4234.08 ,2038.31 ,7321.52 ,2008.56 ,9919.74 ,4503.69 
2014/6/4,1927.88 ,16737.53 ,4251.64 ,2024.83 ,7223.13 ,2008.56 ,9926.67 ,4501.00 
2014/6/5,1940.46 ,16836.11 ,4296.23 ,2040.88 ,7303.64 ,1995.48 ,9947.83 ,4548.73 
2014/6/6,1949.44 ,16924.28 ,4321.40 ,2029.96 ,7235.39 ,1995.48 ,9987.19 ,4581.12 
2014/6/9,1951.27 ,16943.10 ,4336.24 ,2030.50 ,7227.24 ,1990.04 ,10008.63 ,4589.12 
2014/6/10,1950.79 ,16945.92 ,4338.00 ,2052.53 ,7341.66 ,2011.80 ,10028.80 ,4595.00 
2014/6/11,1943.89 ,16843.88 ,4331.93 ,2054.95 ,7340.69 ,2014.67 ,9949.81 ,4555.11 
2014/6/12,1930.11 ,16734.19 ,4297.63 ,2051.71 ,7299.81 ,2011.65 ,9938.70 ,4554.40 
2014/6/13,1936.16 ,16775.74 ,4310.65 ,2070.71 ,7401.35 ,1990.85 ,9912.87 ,4543.28 
2014/6/16,1937.78 ,16781.01 ,4321.10 ,2085.98 ,7416.99 ,1993.59 ,9883.98 ,4510.05 
2014/6/17,1941.99 ,16808.49 ,4337.23 ,2066.70 ,7331.37 ,2001.55 ,9920.32 ,4536.07 
2014/6/18,1956.98 ,16906.62 ,4362.84 ,2055.52 ,7297.40 ,1989.49 ,9930.33 ,4530.37 
2014/6/19,1959.48 ,16921.46 ,4359.33 ,2023.73 ,7180.32 ,1992.03 ,10004.00 ,4563.04 
2014/6/20,1962.87 ,16947.08 ,4368.04 ,2026.67 ,7195.69 ,1968.07 ,9987.24 ,4541.34 
2014/6/23,1962.61 ,16937.26 ,4368.68 ,2024.37 ,7192.87 ,1974.92 ,9920.92 ,4515.57 
2014/6/24,1949.98 ,16818.13 ,4350.35 ,2033.93 ,7240.85 ,1994.35 ,9938.08 ,4518.34 
2014/6/25,1959.53 ,16867.51 ,4379.76 ,2025.50 ,7217.65 ,1981.77 ,9867.75 ,4460.60 
2014/6/26,1957.22 ,16846.13 ,4379.05 ,2038.68 ,7291.88 ,1995.05 ,9804.90 ,4439.63 
2014/6/27,1960.96 ,16851.84 ,4397.93 ,2036.51 ,7312.62 ,1988.51 ,9815.17 ,4436.99 
2014/6/30,1960.23 ,16826.60 ,4408.18 ,2048.33 ,7343.27 ,2002.21 ,9833.07 ,4422.84 
2014/7/1,1973.32 ,16956.07 ,4458.65 ,2050.38 ,7297.49 ,1999.00 ,9902.41 ,4461.12 
2014/7/2,1974.62 ,16976.24 ,4457.73 ,2059.42 ,7310.38 ,2015.28 ,9911.27 ,4444.72 
2014/7/3,1985.44 ,17068.26 ,4485.93 ,2063.23 ,7335.54 ,2010.97 ,10029.43 ,4489.88 
2014/7/7,1977.65 ,17024.21 ,4451.53 ,2059.93 ,7321.52 ,2005.12 ,9906.07 ,4405.76 
2014/7/8,1963.71 ,16906.62 ,4391.46 ,2064.02 ,7358.33 ,2006.66 ,9772.67 ,4342.53 
2014/7/9,1972.83 ,16985.61 ,4419.03 ,2038.61 ,7192.71 ,2000.50 ,9808.20 ,4359.84 
2014/7/10,1964.68 ,16915.07 ,4396.20 ,2038.34 ,7159.63 ,2002.84 ,9659.13 ,4301.26 
2014/7/11,1967.57 ,16943.81 ,4415.49 ,2046.96 ,7206.97 ,1988.74 ,9666.34 ,4316.50 
2014/7/14,1977.10 ,17055.42 ,4440.42 ,2066.65 ,7278.86 ,1993.88 ,9783.01 ,4350.04 
2014/7/15,1973.28 ,17060.68 ,4416.39 ,2070.36 ,7304.41 ,2012.72 ,9719.41 ,4305.31 
2014/7/16,1981.57 ,17138.20 ,4425.97 ,2067.28 ,7261.91 ,2013.48 ,9859.27 ,4369.06 
2014/7/17,1958.12 ,16976.81 ,4363.45 ,2055.59 ,7194.74 ,2020.90 ,9753.88 ,4316.12 
2014/7/18,1978.22 ,17100.18 ,4432.15 ,2059.07 ,7259.45 ,2019.42 ,9720.02 ,4335.31 
2014/7/21,1973.63 ,17051.73 ,4424.70 ,2054.48 ,7274.51 ,2018.50 ,9612.05 ,4304.74 
2014/7/22,1983.53 ,17113.54 ,4456.02 ,2075.48 ,7372.65 ,2028.93 ,9734.33 ,4369.52 
2014/7/23,1987.01 ,17086.63 ,4473.70 ,2078.49 ,7375.31 ,2028.32 ,9753.56 ,4376.32 
2014/7/24,1987.98 ,17083.80 ,4472.11 ,2105.06 ,7503.40 ,2026.62 ,9794.06 ,4410.65 
2014/7/25,1978.34 ,16960.57 ,4449.56 ,2126.61 ,7578.12 ,2033.85 ,9644.01 ,4330.55 
2014/7/28,1978.91 ,16982.59 ,4444.91 ,2177.95 ,7808.66 ,2048.81 ,9598.17 ,4344.77 
2014/7/29,1969.95 ,16912.11 ,4442.70 ,2183.19 ,7867.04 ,2061.97 ,9653.63 ,4365.58 
2014/7/30,1970.07 ,16880.36 ,4462.90 ,2181.24 ,7853.23 ,2082.61 ,9593.68 ,4312.30 
2014/7/31,1930.67 ,16563.30 ,4369.77 ,2201.56 ,7956.91 ,2076.12 ,9407.48 ,4246.14 
2014/8/1,1925.15 ,16493.37 ,4352.64 ,2185.30 ,7880.98 ,2073.10 ,9210.08 ,4202.78 
2014/8/4,1938.99 ,16569.28 ,4383.89 ,2223.33 ,8006.91 ,2080.42 ,9154.14 ,4217.22 
2014/8/5,1920.21 ,16429.47 ,4352.84 ,2219.95 ,8007.76 ,2066.26 ,9189.74 ,4232.88 
2014/8/6,1920.24 ,16443.34 ,4355.05 ,2217.46 ,7995.50 ,2060.73 ,9130.04 ,4207.14 
2014/8/7,1909.57 ,16368.27 ,4334.97 ,2187.67 ,7872.95 ,2054.51 ,9038.97 ,4149.83 
2014/8/8,1931.59 ,16553.93 ,4370.90 ,2194.42 ,7885.33 ,2031.10 ,9009.32 ,4147.81 
2014/8/11,1936.92 ,16569.98 ,4401.33 ,2224.65 ,8009.73 ,2039.37 ,9180.74 ,4197.70 
2014/8/12,1933.75 ,16560.54 ,4389.25 ,2221.59 ,7966.89 ,2041.47 ,9069.47 ,4162.16 
2014/8/13,1946.72 ,16651.80 ,4434.13 ,2222.88 ,7980.49 ,2062.36 ,9198.88 ,4194.79 
2014/8/14,1955.18 ,16713.58 ,4453.00 ,2206.47 ,7893.90 ,2063.22 ,9225.10 ,4205.43 
2014/8/15,1955.06 ,16662.91 ,4464.93 ,2226.73 ,7982.07 ,2063.22 ,9092.60 ,4174.36 
2014/8/18,1971.74 ,16838.74 ,4508.31 ,2239.47 ,8045.86 ,2053.13 ,9245.33 ,4230.65 
2014/8/19,1981.60 ,16919.59 ,4527.51 ,2245.33 ,8043.25 ,2071.14 ,9334.28 ,4254.45 
2014/8/20,1986.51 ,16979.13 ,4526.48 ,2240.21 ,8023.07 ,2072.78 ,9314.57 ,4240.79 
2014/8/21,1992.37 ,17039.49 ,4532.10 ,2230.46 ,8010.71 ,2044.21 ,9401.53 ,4292.93 
2014/8/22,1988.40 ,17001.22 ,4538.55 ,2240.81 ,8059.40 ,2056.70 ,9339.17 ,4252.80 
2014/8/26,2000.02 ,17106.70 ,4570.64 ,2207.11 ,7813.98 ,2068.05 ,9588.15 ,4393.41 
2014/8/27,2000.12 ,17122.01 ,4569.62 ,2209.47 ,7841.07 ,2074.93 ,9569.71 ,4395.26 
2014/8/28,1996.74 ,17079.57 ,4557.70 ,2195.82 ,7743.54 ,2075.76 ,9462.56 ,4366.04 
2014/8/29,2003.37 ,17098.45 ,4580.27 ,2217.20 ,7841.70 ,2068.54 ,9470.17 ,4381.04 
2014/9/2,2002.28 ,17067.56 ,4598.19 ,2266.05 ,8043.31 ,2051.58 ,9507.02 ,4378.33 
2014/9/3,2000.72 ,17078.28 ,4572.56 ,2288.63 ,8115.87 ,2051.20 ,9626.49 ,4421.87 
2014/9/4,1997.65 ,17069.58 ,4562.29 ,2306.86 ,8176.57 ,2056.26 ,9724.26 ,4494.94 
2014/9/5,2007.71 ,17137.36 ,4582.90 ,2326.43 ,8214.53 ,2049.41 ,9747.02 ,4486.49 
2014/9/8,2001.54 ,17111.42 ,4592.29 ,2326.43 ,8214.53 ,2049.41 ,9758.03 ,4474.93 
2014/9/9,1988.44 ,17013.87 ,4552.29 ,2326.53 ,8201.51 ,2049.41 ,9710.70 ,4452.37 
2014/9/10,1995.69 ,17068.71 ,4586.52 ,2318.31 ,8158.60 ,2049.41 ,9700.17 ,4450.79 
2014/9/11,1997.45 ,17049.00 ,4591.81 ,2311.68 ,8117.92 ,2034.16 ,9691.28 ,4440.90 
2014/9/12,1985.54 ,16987.51 ,4567.60 ,2331.95 ,8146.99 ,2041.86 ,9651.13 ,4441.70 
2014/9/15,1984.13 ,17031.14 ,4518.90 ,2339.14 ,8112.65 ,2035.82 ,9659.63 ,4428.63 
2014/9/16,1998.98 ,17131.97 ,4552.76 ,2296.56 ,7921.07 ,2042.92 ,9632.93 ,4409.15 
2014/9/17,2001.57 ,17156.85 ,4562.19 ,2307.89 ,7981.82 ,2062.61 ,9661.50 ,4431.41 
2014/9/18,2011.36 ,17265.99 ,4593.43 ,2315.93 ,8004.57 ,2047.74 ,9798.13 ,4464.70 
2014/9/19,2010.40 ,17279.74 ,4579.79 ,2329.45 ,8047.25 ,2053.82 ,9799.26 ,4461.22 
2014/9/22,1994.29 ,17172.68 ,4527.69 ,2289.87 ,7895.87 ,2039.27 ,9749.54 ,4442.55 
2014/9/23,1982.77 ,17055.87 ,4508.69 ,2309.72 ,7965.89 ,2028.91 ,9595.03 ,4359.35 
2014/9/24,1998.30 ,17210.06 ,4555.22 ,2343.57 ,8100.22 ,2035.64 ,9661.97 ,4413.72 
2014/9/25,1965.99 ,16945.80 ,4466.75 ,2345.10 ,8076.51 ,2034.11 ,9510.01 ,4355.28 
2014/9/26,1982.85 ,17113.15 ,4512.19 ,2347.72 ,8072.88 ,2031.64 ,9490.55 ,4394.75 
2014/9/29,1977.80 ,17071.22 ,4505.85 ,2357.71 ,8082.85 ,2026.60 ,9422.91 ,4358.07 
2014/9/30,1972.29 ,17042.90 ,4493.39 ,2363.87 ,8080.35 ,2020.09 ,9474.30 ,4416.24 
2014/10/1,1946.16 ,16804.71 ,4422.09 ,2363.87 ,8080.35 ,1991.54 ,9382.03 ,4365.27 
2014/10/2,1946.17 ,16801.05 ,4430.20 ,2363.87 ,8080.35 ,1976.16 ,9195.68 ,4242.67 
2014/10/3,1967.90 ,17009.69 ,4475.62 ,2363.87 ,8080.35 ,1976.16 ,9195.68 ,4281.74 
2014/10/6,1964.82 ,16991.91 ,4454.80 ,2363.87 ,8080.35 ,1968.39 ,9209.51 ,4286.52 
2014/10/7,1935.10 ,16719.39 ,4385.20 ,2363.87 ,8080.35 ,1972.91 ,9086.21 ,4209.14 
2014/10/8,1968.89 ,16994.22 ,4468.59 ,2382.79 ,8183.65 ,1965.25 ,8995.33 ,4168.12 
2014/10/9,1928.21 ,16659.25 ,4378.34 ,2389.37 ,8204.01 ,1965.25 ,9005.02 ,4141.45 
2014/10/10,1906.13 ,16544.10 ,4276.24 ,2374.54 ,8211.54 ,1940.92 ,8788.81 ,4073.71 
2014/10/14,1877.70 ,16315.19 ,4227.17 ,2359.47 ,8139.96 ,1929.25 ,8825.21 ,4088.25 
2014/10/15,1862.49 ,16141.74 ,4215.32 ,2373.67 ,8198.12 ,1925.91 ,8571.95 ,3939.72 
2014/10/16,1862.76 ,16117.24 ,4217.39 ,2356.50 ,8110.69 ,1918.83 ,8582.90 ,3918.62 
2014/10/17,1886.76 ,16380.41 ,4258.44 ,2341.18 ,8151.52 ,1900.66 ,8850.27 ,4033.18 
2014/10/20,1904.01 ,16399.67 ,4316.07 ,2356.73 ,8204.20 ,1930.06 ,8717.76 ,3991.24 
2014/10/21,1941.28 ,16614.81 ,4419.48 ,2339.66 ,8106.92 ,1915.28 ,8886.96 ,4081.24 
2014/10/22,1927.11 ,16461.32 ,4382.85 ,2326.55 ,8063.20 ,1936.97 ,8940.14 ,4105.09 
2014/10/23,1950.82 ,16677.90 ,4452.79 ,2302.42 ,7969.16 ,1931.65 ,9047.31 ,4157.68 
2014/10/24,1964.58 ,16805.41 ,4483.72 ,2302.28 ,7921.13 ,1925.69 ,8987.80 ,4128.90 
2014/10/27,1961.63 ,16817.94 ,4485.93 ,2290.44 ,7829.33 ,1931.97 ,8902.61 ,4096.74 
2014/10/28,1985.05 ,17005.75 ,4564.29 ,2337.87 ,7988.34 ,1925.68 ,9068.19 ,4112.67 
2014/10/29,1982.30 ,16974.31 ,4549.23 ,2373.03 ,8090.68 ,1961.17 ,9082.81 ,4110.64 
2014/10/30,1994.65 ,17195.42 ,4566.14 ,2391.08 ,8090.55 ,1958.93 ,9114.84 ,4141.24 
2014/10/31,2018.05 ,17390.52 ,4630.74 ,2420.18 ,8225.61 ,1964.43 ,9326.87 ,4233.09 
2014/11/3,2017.81 ,17366.24 ,4638.91 ,2430.03 ,8240.15 ,1952.97 ,9251.70 ,4194.03 
2014/11/4,2012.10 ,17383.84 ,4623.64 ,2430.68 ,8206.79 ,1935.19 ,9166.47 ,4130.19 
2014/11/5,2023.57 ,17484.53 ,4620.72 ,2419.25 ,8198.57 ,1931.43 ,9315.48 ,4208.42 
2014/11/6,2031.21 ,17554.47 ,4638.47 ,2425.86 ,8211.96 ,1936.48 ,9377.41 ,4227.68 
2014/11/7,2031.92 ,17573.93 ,4632.53 ,2418.17 ,8234.87 ,1939.87 ,9291.83 ,4189.89 
2014/11/10,2038.26 ,17613.74 ,4651.62 ,2473.67 ,8410.22 ,1958.23 ,9351.87 ,4222.82 
2014/11/12,2038.25 ,17612.20 ,4675.14 ,2494.48 ,8410.29 ,1967.27 ,9210.96 ,4179.88 
2014/11/13,2039.33 ,17652.79 ,4680.14 ,2485.61 ,8305.08 ,1960.51 ,9248.51 ,4187.95 
2014/11/14,2039.82 ,17634.74 ,4688.54 ,2478.82 ,8326.90 ,1945.14 ,9252.94 ,4202.46 
2014/11/17,2041.32 ,17647.75 ,4671.00 ,2474.01 ,8283.80 ,1943.63 ,9306.35 ,4226.10 
2014/11/18,2051.80 ,17687.82 ,4702.44 ,2456.37 ,8196.59 ,1967.01 ,9456.53 ,4262.38 
2014/11/19,2048.72 ,17685.73 ,4675.71 ,2450.99 ,8225.07 ,1966.87 ,9472.80 ,4266.19 
2014/11/20,2052.75 ,17719.00 ,4701.87 ,2452.66 ,8205.38 ,1958.04 ,9483.97 ,4234.21 
2014/11/21,2063.50 ,17810.06 ,4712.97 ,2486.79 ,8332.30 ,1964.84 ,9732.55 ,4347.23 
2014/11/24,2069.41 ,17817.90 ,4754.89 ,2532.88 ,8577.91 ,1978.54 ,9785.54 ,4368.44 
2014/11/25,2067.03 ,17814.94 ,4758.25 ,2567.60 ,8693.43 ,1980.21 ,9861.21 ,4382.31 
